Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
"Woman:  opposite of Man on the gender spectrum, typically characterized by feminine traits, and often associated with (though not restricted to) the female sex.'Man:  opposite of Woman on the gender spectrum, typically characterized by masculine traits, and often associated with (though not restricted to) the male sex.''Are these definitions satisfactory enough?","2022-03-29
18:09:48",0.7067,positive,0.2583333333333333,Yes,disapproval
Great job David!,"2022-03-29
18:08:14",0.6588,positive,0.75,No,admiration
"I love that the right wing never ask those who study the subject for a living, these questions. In fact ive notice the right wing desperately avoid talking to anyone who’s entire job centers around the study of this subject. ''Because those who study the subject are never anti trans and can easily answer the questions of the dishonest, bad faith right wing.","2022-03-29
18:03:33",-0.1625,negative,0.5693452380952381,Yes,love
David whipping ass again,"2022-03-29
17:58:20",-0.5423,negative,0.0,No,neutral
"I'll just add that at 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=7m30s"">7:30' neither party was being dishonest about what was said, Michael said 'from a legal perspective, a philosophical perspective' which was what Pakman heard, but Michael was obviously listing the types of responses and describing the open-ended nature of the question, not specifying the question was directly asked about the legal perspective.''Michael Knowles was incredibly polite during this interview and seems like a generally 'kind' person but man does he push a lot of bigotry towards the trans community. Pakman is simply correct but yeah that was a weird breakdown in communication.","2022-03-29
17:55:56",0.8235,positive,0.4957142857142857,Yes,approval
"Not gonna lie, I like Michael but he got kinda owned here.","2022-03-29
17:41:40",0.1901,positive,0.0,Yes,neutral
"i feel like David's approach here wasn't nearly as tactful as he or the people in the comments seem to think. He played right into Knowles hands, his audience will see a dismissive ass who thinks he knows everything. This feels like two people playing to their base in a performance. I'm a fan of David but this was a perfect opportunity for him to make a fool of his opponent with simple truth's about transgender. Something that he just barely, abstractly touched on at the very end. Further more, Knowles is right, this is not a trivial issue, its a human right issue that they are dog whistling about. And it will be important in the future, legally speaking. It's not a good look to disregard that, in my opinion.","2022-03-29
17:33:01",0.686,positive,0.48683035714285716,Yes,admiration
Damn Michael got rolled,"2022-03-29
17:31:22",-0.4019,negative,0.0,No,annoyance
"The idea that a judge should be opining about what gender is so fucking stupid. Judges on some level prescribe social categories through interpreting legislation (laws often reify social categories), but that is a side effect of answering the question a specific law may raise. Jackson was right to not answer that as that's a question to be handled by experts in culture (sociologist + anthropologist not like pundits lol) in amicus curiae briefs. But we all know how much conservatives don't want people who actually study culture to define a woman. And the medical institution intentionally has nothing to say on the subject as they focus on the female body and not culture (well this wasn't always true but medicine has changed significantly since the 1920s). ''Imagine reading a supreme court majority opinion that says 'if you don't have a vagina tough cookies you can't be a woman'. Even on the question of whether or not protections for women extend to transwomen it would be inappropriate to just insert specious personal views into what gender and sex are. It'll be infuriating to see what dumb shit the orignalist are going to come up with to justify their inevitable nonsense, conservative opinion on this novel question.","2022-03-29
17:30:14",-0.9704,negative,0.4764411027568922,Yes,annoyance
I'm a fan of the show but this is silly he never said specifically from a legal definition he was just listing that as one of the definitions she could give and the way you act when you just misheard him is embarrassing it plays into exactly what conservatives think about liberals,"2022-03-29
17:27:12",0.1655,positive,0.44166666666666665,Yes,embarrassment
Typical conservative tactic of trying to refute someone with constant interruptions and 'I didn't say that'.,"2022-03-29
17:25:51",-0.4019,negative,0.41666666666666663,Yes,neutral
David is the right wing commentators worst nightmare 🤣 'This is why we love david so much lol,"2022-03-29
17:25:50",0.749,positive,0.7089285714285714,Yes,amusement
"Hmm... this is sooooo petty, but Michael did ask the right way, you just cut him off.  'MB asked, just tell me what a woman is' That's what MK said. He went on, but you cut him off as he was giving examples of what could have been ways for KJ to answer the q. His point was,  MB didn't care which definition, just give her one, and Michael was making up examples that KJ could have used.  So petty, but you were wrong in that segment of this clip. Sigh.","2022-03-29
17:22:08",-0.92,negative,0.7178571428571429,Yes,annoyance
Michael didn’t say legal definition when citing Blackburn I was like please David stop 😭,"2022-03-29
17:17:21",0.2,positive,0.2,Yes,neutral
Michael Knowles came out of the gate wrong. Calling David a progressive. David's a shitlib,"2022-03-29
17:13:14",-0.4767,negative,0.9,No,neutral
Lol @ pakman. Stumbles when he's not speaking to his sheep,"2022-03-29
17:12:37",0.4215,positive,0.7,Yes,amusement
You did great.  I hope you washed up after.,"2022-03-29
17:12:17",0.7906,positive,0.75,No,admiration
"So long as these people continue to be so obsessed with talking points, we’re always going to have much bigger issues being ignored.","2022-03-29
17:11:06",-0.5486,negative,0.6333333333333333,No,neutral
David was brilliant and put Michael Knowles on his heels.,"2022-03-29
17:09:56",0.5859,positive,1.0,Yes,admiration
I don't agree with most of David's 💩 lib politics but he's an extremely methodical and good debater,"2022-03-29
17:06:16",0.721,positive,0.7000000000000001,Yes,admiration
"Easiest way to defeat these folks is ask them for their definition, since they're so interested, and then proceed to poke numerous holes in it.","2022-03-29
17:04:45",0.5092,positive,0.5,Yes,neutral
Dictionaries change definitions over time,"2022-03-29
17:03:59",0.0,neutral,0.0,No,neutral
I don't know bruh Pakman is really good at arguing about arguing which is low key annoying.,"2022-03-29
17:00:00",-0.7827,negative,0.7000000000000001,Yes,admiration
God Michael is so fake.,"2022-03-29
16:57:44",-0.4388,negative,1.0,No,neutral
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m30s"">6:30' is a perfect example of what is wrong with progressives. You were so determined to get a gotcha moment that you were completely willing to derail a respectful debate. It’s pretty gross actually.","2022-03-29
16:50:43",0.6545,positive,0.6357142857142856,No,admiration
Interesting that David's volume was noticeably lower than the host's.,"2022-03-29
16:48:31",0.128,positive,0.5,No,admiration
Lmaoooo made a meal out of him,"2022-03-29
16:39:00",0.0,neutral,0.0,No,neutral
Great job,"2022-03-29
16:33:09",0.6249,positive,0.75,No,admiration
"I generally appreciate David Pakman, but on this topic he is either dishonest or ignorant.''Altering the definitions of words is common politics. The right has tried to re-define “liberal” with the term “classical liberal”, to imply Liberals are authoritarian. The left tried to re-define “racism” to imply racism could not come from minority groups. These are political activities designed to alter our society. In fact, the core battle of two massively important political movements, feminism and LGBT+,  is over the definition and concept of the word woman. To imply a discussion on definitions is irrelevant to a political or a legal conversation is gaslighting. To imply it is bad faith is to weakly dismiss the concerns of the right. After all, the right is merely responding to the political efforts of the left to alter the society through definitions of the word woman. As the supreme court has exercised society altering powers by literally interpreting words to mean certain things, it is absurd to claim questions on definitions of words at the center of political discourse are off limits. I want to understand Pakman’s point and I want to see dialogue on this topic, but he was so dismissive to the rights concerns that there was no chance the conversation would go anywhere.","2022-03-29
16:26:27",-0.8661,negative,0.4149057539682539,Yes,admiration
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=3m28s"">3:28' Michael Knowles: 'I'm not a meteorologist; I can tell you if it's raining.' He implies that he can tell, without any additional information, just by looking, who is a woman (under his definition). But can he tell, as easily as he can tell whether it's raining, whether a person he's looking at is a trans or cis woman or not? I seriously doubt it...","2022-03-29
16:25:42",0.7609,positive,0.75,No,neutral
"what a blubbering jester, literally blubbering because his mouth is constantly getting in the way of his words it's like a fucking beak.","2022-03-29
16:24:13",0.3612,positive,0.5666666666666667,No,anger
Yasssss David king of clap backs! You should just make a career going to all shows and discussing matters like this more often lmaooooo!!!!,"2022-03-29
16:21:28",0.5526,positive,0.5,Yes,disapproval
"Biologists will tell you that gender is complicated, based on chromosomes, genes, hormones and cells, and I've yet to see a law or court decision that even attempts to define man or woman.","2022-03-29
16:18:15",-0.5,negative,1.0,No,anger
"The simplest answer I can think of that should go back to the interviewer (and the senators) is the Senate/House should define 'woman' and 'man' in the legislation where those terms need definition and then its the responsibility of the legal system to interpret the law where those terms are defined. If they define it in such a way that the majority of Americans disagree, then those Americans pressure their representatives to change it.","2022-03-29
16:14:59",-0.5106,negative,0.2333333333333333,Yes,curiosity
Well done David!!!,"2022-03-29
16:07:54",0.4545,positive,0.0,No,neutral
"To focus purely on a person’s ability to dodge questions or avoid being honest as a measure of competence speaks to the lack of character on the left, as well as a complete lack of understanding as to why she is there in the first place. When asked a question that any child of speaking age could answer (unless indoctrinated by leftist ideology) and give such an idiotic response may have been the only hand she could have played, given the fact that she knows there’s not a lot of support for radical leftists outside of Washington DC. I wouldn’t necessarily call that strategic.","2022-03-29
15:56:36",0.4767,positive,0.556060606060606,Yes,surprise
The guy said it 'Legal 'Constitucional,"2022-03-29
15:51:57",0.128,positive,0.2,No,neutral
The best and worst part was Knowles' backtracking his statements. Same shit different day. Talk out your ass and claim you didn't say a thing when you're incorrect or make a mistake. Sad.,"2022-03-29
15:50:58",-0.91,negative,0.6375000000000001,Yes,sadness
"This Michael is a self evidently horrible human being, he knows it right?","2022-03-29
15:45:26",-0.5423,negative,0.5452380952380952,No,fear
"“Either you misheard or it seemed that I misspoke…” hahaha David died laughing, and rightly so. This Michael guy should go get checked out for amnesia haha he literally said Marcia Blackburn asked for the definition of a woman from a “legal perspective, a constitutional perspective and a philosophical perspective” but 30 seconds later had the audacity to say David misheard? What a clown","2022-03-29
15:36:01",0.4767,positive,0.2392857142857143,No,amusement
"Whenever you get into the sexuality is a choice debate, ask at what age they chose to be straight and did they try boys and girls just so they could make a comparative decision. Then watch the snowflake melt.","2022-03-29
15:28:08",0.2263,positive,0.4,Yes,neutral
Knowles is delusional. He sucks.,"2022-03-29
15:19:21",-0.3612,negative,0.3,No,annoyance
"Dude literally starts counting his fingers when suggesting how Marsha Blackburn asked the question, and yes I went back 30 secs and typical right wing bad faith loser did exactly what he said he didnt do.","2022-03-29
15:10:05",-0.34,negative,0.3904761904761904,No,approval
"Words and their meanings are old and come from the limited observation of past groups of people.  Sometimes they are vague, and sometimes they can be extremely specific. The problem arises when societies and it´s views on categories change, as well as when, with the growth of the population, more and more different statistical events start to become more apparent, one of them being infertility/not producing eggs (the specialized cells). So now it´s no longer that a woman is someone who has eggs and can have a baby (in the case of someone with Turner´s not only are they more likely than not to be infertile, but they don´t even have that many of the secondary sexual characteristics associated to women. Many a times will have small breats, not having that much of a curvy body, etc). Plus, not always is a woman interested in having kids. But beyond that, when science becomes a thing and it also progresses and discovers new things, it also becomes a force that leads to changes in society. In this case, it is no longer valid to say that men are (exclusively) XY and women XX (although it is the main sex differentiation system for mammals. other animals from different groups work differently, some not even having sexual chromosomes). It was discovered that the man/male part only arises if a specific gene, which is present (most of the time) in the XY chromosome, the SRY gene, is there and is functioning. So now, we don´t exactly know what is a man nor a woman just by using a single or few things to back it up. Then we have genetic alterations, affecting the number of chromosomes (duplicating or deleting whole ones or stitching together broken parts of other chromosomes into a single one, resulting in having an extra...), which can also affect sexual cormosomes (XXX, XXY, XYY, X0, etc), leading to 'men who are women' and 'women who are men', and I´m not even talking about transexual and intersex/hermaphrodite people here (there´s also the hormonal and physiological aspect of it, not just the chromosomes)... So human sex has always been a messy thing, but it just wasn´t perceived like this before (although, different societies many times also had something akin to a third sex, or something else entirely...). I´d say that human (chromosomal) sex (de facto, taking into account all these things i´ve mentioned) is more like islands. There are different kinds, and some may looks just like others. It´s (to me) not a spectrum, because you can´t directly change your (human) sexual chromosomes at a will nor through other methods, but it´s also not something binary, black and white, set in stone. And if you really want to see something crazy, I recommend you search up (genetic) chimerism/chimeras and mosaicism in humans (and other animals if you feel like it)... So yeah, not easy, but something in the law is gonna have to change, and/or the definition of a word will have to.","2022-03-29
14:59:07",0.7543,positive,0.4234628365984298,Yes,approval
"LOL! 'As a gambling man, i would bet....' What the hell is he saying?! How is being a gambler any relevant?!","2022-03-29
14:56:16",0.6974,positive,0.8,Yes,neutral
"a transwoman on twitter gave the best one. 'an adult with a female gender identity'. what's a female gender identity? 'socially constructed factors associated with the female sex.' you could add in 'traditionally' and 'socially constructed means it's subjective' or whatever.''pretty damn good. while of course we can all recognize the bad faith of the right in asking these questions, i think it would do A FUCKTON for progressives and leftists to have a definition to just slap on the table. because as it is, 'leftists don't even know what a woman is lol' seems kinda true, because everyone is afraid that some twitter user will come along and say 'but i'm a woman and i don't think this definition is true'.","2022-03-29
14:43:53",0.8403,positive,0.4803571428571429,Yes,admiration
"I expect the right to mischaracterize gender and act like it hasn't been explained to them over and over.  But this BS by the left to act as if it wasn't a valid question is just as disingenuous.  Her answer could give insight into how should would rule in cases that have to do with transgender men or women or non-binary persons.  The argument of cases don't come down to dictionary definitions is a ridiculous argument given the context of the cases that are coming or will come on this issue.  If KBJ accepts the medically and psychologically backed concepts of being intersex or transgender, then it means that she may rule a certain way.  If she doesn't, it could mean she will give conservatives the rulings they want.  It's a valid question even if better, less-sensational forms of the question could be asked.","2022-03-29
14:42:45",0.2617,positive,0.40928130511463845,Yes,neutral
Michael Knowles needs to stick to talking about ideas with dim bulbs like Dave Rubin.,"2022-03-29
14:32:49",0.3612,positive,0.5,Yes,anger
So much Cope from Michael he might just OD.,"2022-03-29
14:31:34",0.2,positive,0.2,No,annoyance
These men on the right with their little smirks are not serious people to be taken seriously. They are incredibly insincere about everything.,"2022-03-29
14:28:36",-0.5531,negative,0.6538095238095237,Yes,neutral
"David is SO smart, ALWAYS on point, and explains issues in an EXTREMELY competent way. All the opposite of the extreme right.","2022-03-29
14:26:58",0.8287,positive,0.569047619047619,Yes,annoyance
I enjoyed this. Maybe a debate at politicon some day?,"2022-03-29
14:24:23",0.5106,positive,0.7,Yes,joy
Conservatives never have left wing guests on. It’s so easy to debunk and tear down their narratives. Can’t have their viewers wake up now can we.,"2022-03-29
14:18:26",0.5777,positive,0.37407407407407406,No,neutral
"I backtracked ('https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m38s"">6:38'). Youtube allows you to do that. Hilarious.","2022-03-29
14:14:06",0.4019,positive,1.0,No,amusement
He actually didn’t back track..,"2022-03-29
14:13:18",0.0,neutral,0.05,No,neutral
'Gender is a fact. Every person in this room and every person on earth had to pass between a woman's legs to be on this earth. That's a fact.''Dave Chapelle   'A woman is a human being who can birth a child. End Of Story.,"2022-03-29
14:07:13",0.0,neutral,0.1,Yes,confusion
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m30s"">6:30' It seems David misunderstood what Knowles was saying, Knowles was exaplaining that Ketanji wasn't asked to answer the question as a biologist but in any way she wanted.","2022-03-29
14:02:48",-0.1779,negative,0.0,Yes,neutral
Watch ur show but why can’t you just answer a question,"2022-03-29
13:55:35",0.0,neutral,0.0,Yes,neutral
"I wish more right wingers would invite you on 😂, you’re too real and that’s why I f*** with you!","2022-03-29
13:51:21",0.7574,positive,0.4452380952380952,No,desire
Damn should’ve put a disclaimer up before posting a Ass beating,"2022-03-29
13:48:12",-0.8481,negative,0.0,Yes,neutral
How can David pakman tell Michael at the end that he wants to speak man to man?? WTH? How does he know what a man is but not a woman?  That is sexist!!!!  Damm liberals,"2022-03-29
13:47:42",-0.6902,negative,0.1,No,anger
'A person who's not a man' bro what a fucking horrible definition lmao,"2022-03-29
13:38:29",0.0953,positive,1.0,No,anger
"Knowles and his pals at Daily Wire are such cheap tricksters, David ran circles around him without breaking a sweat.","2022-03-29
13:33:33",-0.3182,negative,0.39999999999999997,Yes,neutral
Let’s be honest left and right.  We all knew that there was no way Pakman would respond honestly to “what is a woman”.   The liberals are always full on word salad,"2022-03-29
13:28:02",0.6249,positive,0.5771428571428572,Yes,neutral
"This guy defines a woman as a person who can produce eggs and children. I am physically a woman, but was born with a defect where I don't produce eggs to make children. Do I check male or female in your box? It's a ridiculous question, by a ridiculous person.","2022-03-29
13:22:55",-0.8625,negative,0.4819047619047619,Yes,neutral
"Supreme Court nominees aren't supposed to give their answers to legal disputes they might encounter in the future.  The definition of a woman may very well become the topic of a soon-to-be Supreme Court case - a dispute to be decided by the 9 justices based on the facts of that particular case.   Personally, there might need to be more gender categories because it's becoming more unclear as to what makes a working definition of a gender fair in our society.","2022-03-29
13:20:20",0.6003,positive,0.4453703703703704,Yes,neutral
David vs Bizzaro David,"2022-03-29
13:16:37",0.0,neutral,0.0,No,neutral
"I understand these political games but if people can't define things as basic as what a man or woman is anymore, how can we expect the criminal justice or political systems to get anything done, when they barely do now anyway. Even if you give a prevailing definition, multiple can exist. Still it's ridiculous we live in an age where you can't answer that simple question. That says something about the absurdity of modern politics and social justice conversations. Everyone has an unbending ideology SMH.","2022-03-29
13:15:34",-0.4018,negative,0.29080086580086584,Yes,confusion
This one goes to David,"2022-03-29
13:14:27",0.0,neutral,0.0,No,neutral
"Typical liberal - unable to think more than one step ahead. ''Her answer displays the value of her judgement. If she refuses to affirm some basic reality about gender because it's politically inconvenient at the moment, we shouldn't trust her objectivity to pass judgments on laws.''And there probably will come before the court a case where the definition of gender bears directly on the outcome. Don't be naive.''I'm sorry, but reality is 'bigoted', to use the language of your party. There are distinctions between things, and they should not be treated the same.'''https://www.youtube.com/watch?v=dwOSlwtyA_M't=4m53s"">4:53' that's funny. When the liberal gets trapped, the conversation became 'bad faith'.'''https://www.youtube.com/watch?v=dwOSlwtyA_M't=8m30s"">8:30' yes, when you try to hold on to nonsense, any line of consistent questioning will back you into a corner. It's not bad faith. It's your bad logic.","2022-03-29
13:01:34",-0.8505,negative,0.5516666666666666,Yes,amusement
Glad you went on the show but it really is a waste of time talking to these people. They don’t care about the real issues its all about trolling the other side. No substance in anything they say or do,"2022-03-29
12:53:33",-0.152,negative,0.41875,No,joy
Wow. This right wing guy is just straight up stupid.,"2022-03-29
12:50:17",0.3182,positive,0.7339285714285714,No,annoyance
"I rewound it, and he said it. 😆","2022-03-29
12:49:07",0.3612,positive,0.0,No,neutral
Wish you’d asked Knowles why ACB couldn’t even name the 5 basic rights in her hearing.,"2022-03-29
12:42:57",0.4019,positive,0.125,No,desire
Within 30 seconds the interviewer already forgot what he said talking in loops and circles haha good job by David to call him out on it,"2022-03-29
12:38:47",0.7096,positive,0.45000000000000007,No,admiration
'She can't define a woman ! ' Few seconds later: A woman is a person that's not a man. Ok... 😅,"2022-03-29
12:20:22",0.4199,positive,0.19999999999999998,No,neutral
Awesome David!'Love that you either misheard him or he misspoke! 🤣,"2022-03-29
12:06:28",0.8353,positive,0.8,Yes,admiration
"-- When conservatives bring 'rhetorical black hole' questions to bear weight in public, it serves only their agenda; divide and conquer.  '''<i>Thank you, David Pakman!</i>'","2022-03-29
11:55:33",-0.05555555555555555,negative,0.5,Yes,amusement
"I don’t do definitions, now let’s talk man to man…. Ok guy","2022-03-29
11:55:20",0.296,positive,0.5,No,neutral
So y'all actually can't define women?,"2022-03-29
11:52:06",0.0,neutral,0.1,No,neutral
Nothing pleases me more than the fact that David called him out on his BS The Man spent the whole conversation looking for a sound bite,"2022-03-29
11:47:59",-0.3089,negative,0.35,Yes,nervousness
Why are conservatives so concerned about this?,"2022-03-29
11:42:40",0.0,neutral,0.0,No,caring
"I did rewind the video, David was right, he did say that.","2022-03-29
11:37:52",0.2857142857142857,positive,0.5357142857142857,No,neutral
"I swear his responses almost blank out everything David just laid out. Like David explains how it is an irrelevant issue, other guy comes back with the definition DOES matter as a legal and philosophic (wtf?) definition without addressing a single thing David says.","2022-03-29
11:13:04",-0.2263,negative,0.3861607142857143,Yes,annoyance
"Michael got caught in a lie? Then doubled down, then back tracked…your losing Mike on the dumbest question you can ever ask a Supreme Court nomination 🤷🏽‍♂️","2022-03-29
11:07:44",-0.3182,negative,0.14444444444444446,Yes,admiration
Bravo very well executed David,"2022-03-29
11:03:27",0.2,positive,0.3,No,approval
“Since the question of a woman is up in the air.” To whom? It seems like the people who really lose sleep over this the most is your side 😂 and out of all the questions you could ask a judge why this?,"2022-03-29
10:50:19",0.4151,positive,0.35,No,annoyance
"Goddamnit what a dishonest way of 'running' a debate🤦🏻 'Dude says something retarded. 'David corrects him and he denies saying it, even though he did just 15-20 seconds earlier🙇🏻 'There's no point in even trying to have a meaningful conversation with individuals like the guy on the left(i have no clue to who he is?). 'Thankfully, David has the patience that i lack to deal with these filibustering, 'less gifted people'. 'I didn't want to be rude and say inbred, backwoods bumpkins🤫","2022-03-29
10:48:32",-0.9104,negative,0.5777777777777778,Yes,disapproval
"With regards to title ix, the relevant case law is about equal protections and access, so focusing on sex or gender is a red herring","2022-03-29
10:31:17",0.13333333333333333,positive,0.3833333333333333,No,neutral
"I cannot watch someone who can’t define what a woman is, it’s pandering way too much to the far left.","2022-03-29
10:22:03",0.10000000000000002,positive,0.39999999999999997,No,anger
She gives dangerously short sentences to pedophiles. The leniency is very creepy and should disqualify her for the position.''Anyone who wants to argue please get check her track record.,"2022-03-29
10:12:45",-0.4404,negative,0.46666666666666673,Yes,desire
"Very well done. David speaks in a way that I find refreshing. He's calm, well spoken, very very specific in the words he uses. He doesn't try to shout this guy done or steamroll the argument","2022-03-29
10:09:54",-0.0516,negative,0.553125,No,neutral
Even after bringing up Jessie he was so confused about how do deal with David that he still asked for the definition lol ...classic,"2022-03-29
09:58:20",-0.0493,neutral,0.7,Yes,amusement
"I don't think it's unreasonable to be able to provide the definite of a woman (or man). If we're talking about a biological woman vs a gender women, wouldn't they just be different definitions?","2022-03-29
09:48:50",0.2732,positive,0.5750000000000001,No,annoyance
"David, you are a coward.","2022-03-29
09:46:14",-0.4588,negative,0.0,No,annoyance
"Thank you, David! Michael Knowles? What a fool this guy is.","2022-03-29
09:41:08",-0.1759,negative,0.0,No,gratitude
Conservatives hyper focus on the most nonsensical things that have nothing to do with anything!,"2022-03-29
09:31:26",0.625,positive,0.5,Yes,annoyance
"So every comment here is going to be Packman dunking on Knowles. I’m pretty sure if I go to Knowles, voila, it will be the other way around. ''This was worthwhile to have people from opposite sides of the isle together, and it needs to happen again, and again, and again.","2022-03-29
09:14:58",0.7845,positive,0.5527777777777778,Yes,admiration
Amazing!,"2022-03-29
09:14:03",0.6239,positive,0.9,No,admiration
"I will admit, and I incite confrontation here, but I don’t think it’s a totally insignificant conversation to have. She’s works with laws pertaining to women and so the definition of women, in a legal sense, would be a fairly important one. I understand what the right are attempting to do with this question, but still","2022-03-29
09:12:14",-0.2118,negative,0.6214285714285714,Yes,confusion
"I rmb I fill up a form from America, and under gender they specify the male, female or 'i rather not say', the 2 genders will always be there.'I dun get what Senator Blackburn saying about dangers of not telling me the definition of women like as if the answer from Ketanji will change everything, the gender of male and women will not be defined after what happened. R u telling me, 'there are situation principals or schools decided to take away sex education? ban on studying male and female reproduction education? or what is the definition of men or women during their school period?'There are ain't indication on such things, is common sense. heck almost all knew abt it when we grew up. The question about such basic question already known during your junior schools and was already taught and nth change.'Just that to taught to respect who they are even LGBTQ.''I not sure why GOP overreacting abt such issues without focusing on real issues like Opioid crisis, healthcare, proper policing etc.'And divert away facts and impose something that didn't exist.","2022-03-29
09:02:42",-0.8177,negative,0.3113247863247863,Yes,annoyance
only issue is david fell partly into the trap as the question asserts gender and biology are the same thing.,"2022-03-29
08:48:04",-0.2585,negative,0.5625,Yes,neutral
This guy can’t have a real conversation without trying to do a “gotcha”. Can we cut the shit and talk without trying to call the other  person out?,"2022-03-29
08:19:44",0.4404,positive,0.4916666666666667,Yes,neutral
"I have no idea what this is about tbh, haven't followed the story, but I think I know where this is going. If the supreme court is trying to redifine the definition of a woman then please stop. I'm all for LGBT rights but some of their agenda sometimes goes too far. Then again, I haven't followed this story so I don't know the specifics. Don't listen to me. But as a general rule of thumb a woman is a woman and a man is a man. Sexual orientation can be whatever you want, but the biological birth sex of a person is what it is. No ifs and buts.","2022-03-29
08:16:47",0.4767,positive,0.7777777777777778,Yes,disapproval
I’m glad Pakman brought up JLP and his bad faith rhetorical circles,"2022-03-29
08:16:37",0.3182,positive,0.8333333333333333,Yes,caring
"David fucking calls his out so good!!! 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m40s"">6:40' Knowles literally says “legal, constitutional, philosophical perspective”  then at fucking 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m55s"">6:55' he says “no no no I didn’t say that” HE BACKTRACKED IN 15 fucking seconds","2022-03-29
08:05:38",0.7583,positive,0.5333333333333333,Yes,admiration
The amount of patience you had for him was astounding. I couldn’t do that 😂,"2022-03-29
07:58:40",0.6908,positive,1.0,No,neutral
Michael can´t talk about real issues.,"2022-03-29
07:54:46",0.2,positive,0.30000000000000004,No,neutral
Well done David. You tackled down this nonsensical talking point very eloquently. Thank you!,"2022-03-29
07:51:24",0.6334,positive,0.29444444444444445,No,gratitude
"The presenters own definition of a woman is massively convoluted... 'a woman is anyone that's not a man' or better, 'a woman can make eggs'.''He actually proves David's point in that answering that question is inherently risky.","2022-03-29
07:43:42",0.2732,positive,0.625,No,realization
"Regardless of how, “Narrow” the issue is that doesn’t mean it’s not relevant.'When a case makes it all the way to The Supreme Court it very often involves very narrow definitions of the matter at hand to determine whether an argument is valid or not.","2022-03-29
07:42:53",0.6597,positive,0.5614999999999999,No,neutral
David consumes so much right wing content that he's too used to their tactics.,"2022-03-29
07:33:15",0.2857142857142857,positive,0.5357142857142857,No,disapproval
Knowles is deep inside some clown's pockets.,"2022-03-29
07:32:12",0.0,neutral,0.4,No,approval
David destroys anyone he debates.,"2022-03-29
07:29:36",-0.5574,negative,0.0,No,neutral
"Pakman made some good points, but I find it disingenuous to say the cultural issue has no bearing on legal questions. There’s a much higher probability such issues will come before the Court in the future because of the cultural issue. So while it was an attempt by the GOP to paint Jackson into a corner, to say it had no bearing on the Court or legal issues is simply wrong, IMO.","2022-03-29
07:28:30",-0.743,negative,0.3583333333333334,Yes,admiration
Only one party believes in climate change. That one party has to face ! massive losses because they allow the silliness of defining a wo!man and CRT to form a weapon against them. The GOP has no ideas and no policies......just fear and lies. Meanwhile the world burns.,"2022-03-29
07:08:33",-0.5656,negative,1.0,Yes,fear
David is invited to all of my family barbecues going forward,"2022-03-29
06:59:04",0.0,neutral,0.0,No,confusion
"As if republicans really care about women! In my whole voting life, they NEVER have. NEVER. Going back to the early 1970s. Republican policies have screwed women and all working Americans.","2022-03-29
06:55:47",0.1494,positive,0.22500000000000003,No,confusion
Michael was good on this,"2022-03-29
06:45:21",0.4404,positive,0.6000000000000001,No,admiration
"Great job, David.","2022-03-29
06:32:36",0.6249,positive,0.75,No,admiration
"'Nothing matters unless I SAY IT DOES!' - Pakman. What a hack; All you've done is call bad faith on the opposing argument without actually attacking it based on it's merits. Seeing as how YOU went to the Daily Wire, instead of the other way around, you're the one arguing in bad faith about bad faith arguments aka: Wasting everyone's time.","2022-03-29
06:31:55",-0.8476,negative,0.4124999999999999,Yes,disappointment
Oh yeah! That's the stuff.'Michael Knowles too. I know he can be a real spin doctor so not getting baited into a trap with him is awesome!,"2022-03-29
06:28:02",0.6792,positive,0.65,Yes,admiration
"With Clarence Thomas not resigning immediately since his wife is an open treasonous traitor against the constitution, the Supreme Court has zero credibility","2022-03-29
06:18:11",0.1446,positive,0.5,Yes,neutral
"The whole define woman thing reminds of what religion are you back when I was a kid, it's just a gotcha question to reinforce people's bigotry","2022-03-29
06:13:16",0.1,positive,0.2,No,neutral
"How about celebrating difference ( which leftists supposedly espouse) and difference of  opininons as well, which actually many don't in practice. Viva le difference as the French would say. Or as I say,, thank God we are not all the same. What kind of world would it be where everyone thought, looked, and acted the same? I remember seeing a number of twilight zone episodes from the sixties, that touched on this subject - conformity etc. Way ahead of its time and something to ponder especially in today's tribalised world.","2022-03-29
06:03:41",0.8658,positive,0.4261904761904762,Yes,gratitude
"@'https://www.youtube.com/watch?v=dwOSlwtyA_M't=2m40s"">2:40' I learned in elementary school that you can't define a word but what it's not... Guess he didn't make it that far","2022-03-29
05:58:10",0.2,positive,0.95,No,confusion
"David I’m rooting for you bud. And I don’t like Micheal Knowls, but I kinda felt like you were being rude when Micheal was giving you an opportunity to speak with him.","2022-03-29
05:52:15",0.7493,positive,0.6,Yes,neutral
