Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
"I didn’t like this song at first, but when I realized It was Elton And Dua together- it grew on me and I play it a lot. Reminds me of an awesome Outdoor Spring with just the right amount of sun and breeze while roller blading or something 🤷🏻‍♂️","2022-04-07
20:02:17",0.8885,positive,0.623015873015873,Yes,admiration
Day 133 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 🤖,"2022-04-07
19:54:27",0.6369,positive,0.8,Yes,neutral
So weak. A poor man’s Stars on 45. Dua is horrendously overrated 🥱,"2022-04-07
19:23:44",-0.8576,negative,0.6125,Yes,sadness
Love LOVE LOVE this !!!!!!!!!,"2022-04-07
19:14:15",0.9534,positive,0.6,No,anger
"Can’t stand the art style but some of it is growing on me. Loved the figures, stop motion? Dislike the animation","2022-04-07
18:47:51",0.296,positive,0.8,No,admiration
Amo mucho esta canción,"2022-04-07
18:24:52",0.0,neutral,0.0,No,neutral
"Great song man, Aluta continua✊🏼","2022-04-07
17:45:26",0.6249,positive,0.75,No,admiration
Love it 🥰 been searching for it. Gives me goosebumps,"2022-04-07
15:52:50",0.91,positive,0.6,Yes,love
Semester,"2022-04-07
15:29:01",0.0,neutral,0.0,No,neutral
Ñeally finished,"2022-04-07
13:23:44",0.0,neutral,0.0,No,neutral
Still ❤️it …sitting with my two ten year old grandaughtersBobbi 'Georgie singing there ❤️s out!,"2022-04-07
11:05:09",0.0625,positive,0.1,Yes,neutral
Sacrifice brought me here,"2022-04-07
10:27:55",0.0,neutral,0.0,No,realization
Best colaboration,"2022-04-07
08:52:16",0.6369,positive,0.3,No,admiration
"U have to replay, start from the top","2022-04-07
08:10:47",0.2023,positive,0.5,No,neutral
"Me encanta la musica, y el vídeo es buenisimo, 🤗🤗🤗","2022-04-07
07:25:24",0.8126,positive,0.0,No,excitement
Very good song,"2022-04-07
07:05:46",0.4927,positive,0.7800000000000001,No,admiration
Genialne !!!😍😍😍😍😍❤️❤️❤️❤️,"2022-04-07
06:49:59",0.9421,positive,0.0,No,neutral
looooov yaaaaa john 💝,"2022-04-07
06:17:27",0.6369,positive,0.0,No,neutral
Ñbyhy6 jjjjkok{{ikko{iiika'Illinois La 1&gt;,"2022-04-07
05:32:07",0.0,neutral,0.0,No,neutral
Why can't the video be live photography and not animation?,"2022-04-07
05:18:52",0.13636363636363635,positive,0.5,No,neutral
good song creepy and weird video,"2022-04-07
04:53:03",0.296,positive,0.8666666666666667,No,disgust
alguien más le encanta esta canción pero tiene pesadillas con ella? jaja😅.''es genial la canción un 11/10 ❤,"2022-04-07
02:42:05",0.8591,positive,0.0,No,confusion
I remember back in the 80's he had surgery on his vocal chords and for a while he didn't sound quite right. It seems he has fully regained his original voice and sounds stronger then ever.,"2022-04-07
01:10:41",0.6326,positive,0.42142857142857143,Yes,neutral
I love the animation! Great song/remix/video!,"2022-04-06
23:25:09",0.8715,positive,0.675,No,admiration
I’m a Christian and I find this song 🎵 incredibly cool.,"2022-04-06
22:52:15",0.3804,positive,0.325,No,neutral
Q buena canción me encanta,"2022-04-06
22:18:59",0.0,neutral,0.0,No,neutral
Top,"2022-04-06
21:40:31",0.2023,positive,0.5,No,neutral
Day 132 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 🍯,"2022-04-06
21:02:02",0.6369,positive,0.8,Yes,neutral
Música massa show,"2022-04-06
20:43:30",0.0,neutral,0.0,Yes,neutral
Rip sara Natali she really  enjoyed this song 🎵,"2022-04-06
20:28:55",0.5563,positive,0.7,No,excitement
Ohh!This muzic is fantastic!❤️😫,"2022-04-06
19:41:01",0.3147,positive,0.0,No,admiration
Super Emilie goater beau,"2022-04-06
19:40:50",0.5994,positive,0.6666666666666666,No,amusement
Pjesma kida,"2022-04-06
19:24:28",0.0,neutral,0.0,No,neutral
Najlepsza piosenka,"2022-04-06
18:25:13",0.0,neutral,0.0,No,neutral
Touch down,"2022-04-06
17:58:42",-0.15555555555555559,negative,0.2888888888888889,No,neutral
"Well done and Gell done, the best as of date!","2022-04-06
16:22:12",0.7644,positive,0.3,No,admiration
Ààaààaaaààaaaaa,"2022-04-06
15:54:01",0.0,neutral,0.0,No,neutral
Oijte musica TV,"2022-04-06
15:24:56",0.0,neutral,0.0,No,neutral
Final musica qeraora,"2022-04-06
15:23:44",0.0,neutral,1.0,No,neutral
Comibaja gora arroz 🍚 feijão jeuaba qeraora amanhã café musica filmes qeraora,"2022-04-06
15:22:41",0.0,neutral,0.0,No,neutral
Novela agora noite 🌃,"2022-04-06
15:21:56",0.0,neutral,0.0,No,neutral
Qeraora musica,"2022-04-06
15:21:39",0.0,neutral,0.0,No,neutral
Oijte musica TV,"2022-04-06
15:21:33",0.0,neutral,0.0,No,neutral
I. LOVE. IT.,"2022-04-06
14:52:35",0.6369,positive,0.6,No,love
All thanx th tiktok 🅿️💯👌👌,"2022-04-06
14:15:52",0.9055,positive,0.0,No,neutral
WTF?!,"2022-04-06
13:25:31",-0.6239,negative,1.0,No,anger
LSS fr fr,"2022-04-06
10:05:30",0.0,neutral,0.0,No,neutral
"The dancing puppets remind me of the snaochat hotdog, can't place why exactly....","2022-04-06
09:19:30",0.25,positive,0.25,Yes,curiosity
Sacrifice + Rocketman= Cold Heart (PNAU REMIX) ❤️,"2022-04-06
08:10:01",0.6369,positive,1.0,No,disapproval
Uff que músicon👏👏👏✨,"2022-04-06
06:11:56",0.3182,positive,0.0,No,neutral
The greatest mix . I repeat this song all day long,"2022-04-06
06:11:44",0.6369,positive,0.7,Yes,admiration
Mettica,"2022-04-06
04:55:38",0.0,neutral,0.0,No,neutral
Trippy af video.... I LOVE IT!!!,"2022-04-06
04:09:02",0.7788,positive,0.6,No,love
I loved ❤️,"2022-04-06
03:25:45",0.5994,positive,0.8,No,love
"Super, going to see him in concert again soon, can’t wait 🌹","2022-04-06
01:26:15",0.5994,positive,0.6666666666666666,No,curiosity
This song save my life 💘🧬,"2022-04-06
00:39:40",0.8126,positive,0.0,No,neutral
Love this song! Video graphics are awesome!,"2022-04-05
23:27:49",0.8715,positive,0.8,No,admiration
I can not stop listening to it ......,"2022-04-05
23:18:29",0.2235,positive,0.0,No,neutral
ficou horrivel essa musica,"2022-04-05
22:46:26",0.0,neutral,0.0,No,neutral
Adoro!!!🥰🥰,"2022-04-05
22:13:34",0.9475,positive,0.0,No,neutral
SO RANDOM XD,"2022-04-05
21:59:54",0.6222,positive,0.5,No,neutral
those lil animal dudes remind me of the magypsies from mother 3.,"2022-04-05
21:48:51",0.0,neutral,0.0,No,annoyance
Great song. Anyone know the significance of the animal-people?,"2022-04-05
21:44:02",0.7351,positive,0.75,No,admiration
Great collaboration with classic tunes. This kind of music bridges the gap between generations and can be danced to by anyone of any age. I love driving to this cool song...especially on an empty highway at night.,"2022-04-05
21:18:45",0.8786,positive,0.5944444444444444,No,admiration
"what... a weird video, the song is incredible, the video is odd but so nice!","2022-04-05
20:48:34",0.5317,positive,0.7875,No,admiration
she sings like she is falling sleep.,"2022-04-05
20:33:58",0.2263,positive,0.0,No,love
"“Cold Heart” combines elements from several John songs. Perhaps the most notable is the use of the melody from the chorus of “Rocket Man,” as well as some of the song’s lyrics. In addition, “Cold Heart” interpolates elements of three other songs: “Sacrifice,” “Where’s the Shoorah?” and “Kiss the Bride'.''So it's actually four Elton John songs combined into one, with Dua Lipa added to it all. Pretty cool.","2022-04-05
18:40:32",0.6705,positive,0.5694444444444444,No,admiration
"Good song, terrifying video....","2022-04-05
18:31:12",-0.2023,negative,0.8,No,admiration
This song is hot garbage,"2022-04-05
18:16:43",0.25,positive,0.8500000000000001,Yes,disgust
Hooked on this song from day one.,"2022-04-05
17:52:51",0.0,neutral,0.0,No,neutral
I love this song but the music video is very weird 😭,"2022-04-05
17:34:58",-0.6635,negative,0.8,No,neutral
Mejor canción del mundo,"2022-04-05
17:18:35",0.0,neutral,0.0,No,neutral
la musica esta super lo malo es el video esos muñecos son horribles,"2022-04-05
17:18:21",0.2023,positive,0.6666666666666666,No,amusement
nezapomenu na tebe,"2022-04-05
17:10:18",0.0,neutral,0.0,No,neutral
Day 131 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 🚴,"2022-04-05
16:52:57",0.6369,positive,0.8,Yes,neutral
Love this song...da bomb remix!!!,"2022-04-05
16:23:34",0.4359,positive,0.6,No,love
I just wish people who produced this and Elton John make more money than that brat Dua Lipa who can't even sing yet alone go visit a gym!!,"2022-04-05
16:05:23",0.3147,positive,0.5,No,desire
Mega mix super,"2022-04-05
15:30:29",0.5994,positive,0.6666666666666666,No,amusement
Paxonaba amor eu amarvose muto,"2022-04-05
15:23:51",0.6124,positive,0.0,No,neutral
Pesano euvose casa 💞 mesa ora musica,"2022-04-05
15:23:25",0.6486,positive,0.0,No,neutral
Essa música pesano praha euvose paxonaba carinho junto,"2022-04-05
15:22:54",0.0,neutral,0.0,No,neutral
Canou gora musu,"2022-04-05
15:22:13",0.0,neutral,0.0,No,neutral
Essa música TV vendo,"2022-04-05
15:21:57",0.0,neutral,0.0,No,neutral
Elton John is my favorite musician of all time.,"2022-04-05
14:59:39",0.4588,positive,1.0,No,love
What a disappointment,"2022-04-05
14:52:56",-0.5106,negative,0.4,No,disappointment
Сразу влюбился в эту песню,"2022-04-05
14:41:53",0.0,neutral,0.0,No,neutral
the new LSD group?,"2022-04-05
14:26:51",0.13636363636363635,positive,0.45454545454545453,Yes,surprise
"Come On, Everybody!  Rep .95  !","2022-04-05
11:40:58",0.0,neutral,0.0,Yes,neutral
super cringe,"2022-04-05
11:18:39",0.5994,positive,0.6666666666666666,No,confusion
Bellissima !❤❤❤❤,"2022-04-05
09:23:12",0.9589,positive,0.0,No,neutral
was für ein ohrwurm!,"2022-04-05
09:17:46",0.0,neutral,0.0,No,neutral
this song on cid is life changing,"2022-04-05
08:48:43",0.0,neutral,0.0,No,neutral
geiler Song..  mega..und das Video ist echt hammer,"2022-04-05
08:21:58",0.0,neutral,0.0,No,anger
This is so beautifully put together so clever amazing ❤,"2022-04-05
08:10:29",0.9577,positive,0.9111111111111111,No,admiration
"If someone wonders, it is a mix between the songs: Sacrifice and Rocket Man","2022-04-05
07:24:01",0.0,neutral,0.0,Yes,curiosity
Kindermusik lalala'🤢,"2022-04-05
06:30:38",0.0,neutral,0.0,No,neutral
"This is so awesome. My grandmother introduced me to Elton's music when I was very little. Now 37 years old, I'm a lifelong fan. I wish my grandmother was still alive to hear this - she would have loved it!","2022-04-05
03:29:20",0.9519,positive,0.6083333333333333,Yes,admiration
Just love it ❤️❤️,"2022-04-05
02:22:44",0.6369,positive,0.6,No,love
Anita acha que vai ser dua lipa...nunca..,"2022-04-05
01:36:52",0.0,neutral,0.0,No,neutral
Yeah when i was in the hospital i found this song an i like it every since then it's song i can perfer for : yay!!!,"2022-04-05
01:31:57",0.8392,positive,0.0,No,disappointment
My teacher put this song on and calls it our “chill song” and it does calm us down. But I won’t stop singing to it,"2022-04-05
00:20:44",-0.2846,negative,0.5194444444444445,No,anger
This is fantastic love it xx,"2022-04-04
22:28:28",0.8316,positive,0.75,No,love
same they sing very well together,"2022-04-04
21:43:11",0.1,positive,0.2125,No,excitement
Súper bonita canción y con una copa de vino😉¡estupendo!,"2022-04-04
21:37:57",0.0,neutral,0.0,No,neutral
Yo no hblo taka taka,"2022-04-04
21:25:19",-0.296,negative,0.0,No,curiosity
this song is such a vibe. But the videoclip is so fn disturbing i cant take it,"2022-04-04
20:12:40",-0.7066,negative,0.65,No,annoyance
Who's the leprechaun?,"2022-04-04
19:35:09",0.0,neutral,0.0,No,neutral
Can't wait to hear this blasting at the barbecue,"2022-04-04
19:21:52",0.0,neutral,0.0,No,neutral
Que vibe boa essa música 🎶,"2022-04-04
19:13:38",0.0,neutral,0.0,No,neutral
Love😍😍Tussandro😍😘😗 Tussamba,"2022-04-04
18:12:47",0.9623,positive,0.0,No,neutral
変なビデオ'Strange clip,"2022-04-04
17:41:43",-0.05,negative,0.15,No,neutral
I hope this generation of people also go back and listen to Rocket Man by Elton John.  His 1972 masterpiece,"2022-04-04
17:34:37",0.7906,positive,0.0,No,optimism
The hit song for 2021 !!,"2022-04-04
15:53:39",0.0,neutral,0.0,No,neutral
Los machangos me perturban,"2022-04-04
15:49:39",0.0,neutral,0.0,No,neutral
"todo bien lo que no me gusta el 'oh' ('oh no no no no' ni del de fondo, ni el de dua) me gusta su voz pero como que esas partes no eran necesarias (y el video es muy tetrico)","2022-04-04
15:44:49",-0.1591,negative,0.0,Yes,neutral
Good👍,"2022-04-04
15:29:39",0.4404,positive,0.0,No,admiration
Whack,"2022-04-04
15:03:00",0.0,neutral,0.0,No,neutral
The best colab we had in 2021 &lt;3,"2022-04-04
14:33:23",0.6369,positive,0.3,No,admiration
Heard this on the radio....I'm going home to listen to this on the sound system!!!! Jesus. What a freaking great dance track!!!,"2022-04-04
13:07:55",0.5374,positive,0.575,No,curiosity
qual o nome da música original?,"2022-04-04
12:28:19",0.3182,positive,0.75,No,neutral
Good song/remix of Elton John's songs but this is too repetitive.,"2022-04-04
12:24:03",-0.1406,negative,0.42500000000000004,No,admiration
"Day 130 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma 'Today emoji 🛎","2022-04-04
12:16:37",0.6369,positive,0.8,Yes,neutral
what a vibe😊,"2022-04-04
10:44:37",0.7184,positive,0.0,No,neutral
Amo essa versão  ficou legal a mistura das músicas ....,"2022-04-04
10:09:18",0.128,positive,0.2,No,neutral
the animation is sooo funny and good,"2022-04-04
08:24:13",0.7003,positive,0.8,Yes,annoyance
"Элтон Джон вы настоящий музыкальный талант, такие люди рождаются один раз в сто лет","2022-04-04
07:33:41",0.0,neutral,0.0,No,neutral
"Song is great but this music video is really. Bad, and horrible to look at. Such bad visuals","2022-04-04
07:23:06",-0.9386,negative,0.7166666666666666,Yes,admiration
Или это демоны 🤔🤔🤔,"2022-04-04
05:19:06",0.0,neutral,0.0,No,neutral
Не поймёшь то-ли кошки то-ли мужчины то-ли женщины,"2022-04-04
05:18:31",0.0,neutral,0.0,No,neutral
Клип какой-то странный,"2022-04-04
05:17:22",0.0,neutral,0.0,No,neutral
crap,"2022-04-04
04:34:02",-0.3818,negative,0.8,No,annoyance
"God best song ever, Dua is amazing","2022-04-04
04:23:30",0.8779,positive,0.6,No,admiration
What drug did they put into this song 😭,"2022-04-04
02:24:41",-0.4767,negative,0.0,No,desire
"Calidad no disponible,  ALAVERGAAAAAAAAAAAAA","2022-04-04
01:50:04",-0.296,negative,0.0,No,neutral
Artistas quando são bons pega uma boa música antiga e faz isso aí parabéns Dua Lipa ficou top,"2022-04-04
01:07:55",0.2023,positive,0.5,No,neutral
Me gusta la canción de dualiqa,"2022-04-03
23:55:24",0.0,neutral,0.0,No,neutral
Not sure about thr video...but this song is Lit!!!!,"2022-04-03
23:21:00",-0.4819,negative,0.8888888888888888,No,neutral
This song is fire...🔥😍👌,"2022-04-03
23:15:20",0.6523,positive,0.0,No,confusion
Einfach geil.,"2022-04-03
22:58:29",0.0,neutral,0.0,No,neutral
The animation was pretty interesting cool song,"2022-04-03
22:29:42",0.802,positive,0.7166666666666667,No,admiration
Love from fan of Dua Lipa and Elton John! Amazing Remix! April 2022! I wish to see Elton John singing in real life!,"2022-04-03
22:22:37",0.9345,positive,0.6,No,admiration
COLDCOLDHEARTGOD,"2022-04-03
22:13:08",0.0,neutral,0.0,No,neutral
いつ聞いても　心爽やかで　ありまーす,"2022-04-03
22:06:27",0.0,neutral,0.0,No,neutral
Just loved can’ t stop listening 🙉 all time,"2022-04-03
21:39:48",0.4019,positive,0.8,No,love
my favorit song,"2022-04-03
20:00:51",0.0,neutral,0.0,No,neutral
FAZZA TIME IS NEVER GOING 2B!!! LONG LONG TIME ⌛ BECAUSE YOUR COLD 🥶 HEART ❤ 💙,"2022-04-03
19:50:11",0.9452,positive,0.6,Yes,neutral
I can't tell if I love this or Elton's original version more. very impressive,"2022-04-03
19:32:17",0.8852,positive,0.7125,No,love
Amo mal este remix 🥰🤩,"2022-04-03
18:36:13",0.8074,positive,0.0,No,neutral
"Both original songs (Sacrifice, Rocket Man) were great but mashing them up wasn't a smart idea, at least not the way it was done. The result isn't really a harmonious blend, but the song rather falls apart in two different tunes. I know that Elton is old and obviously doesn't know when to stop and Dua Lipa is young and obviously needs the money badly, but 'Cold Heart' is one of those creations that the world would have definitely done better without.","2022-04-03
17:44:25",0.8143,positive,0.5435374149659864,Yes,neutral
El mejor remix que he escuchado esa voz de dua lipa... Calza como anillo al dedo ❤🎉,"2022-04-03
17:43:10",0.7845,positive,0.0,No,excitement
Day 129 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma 'Today emoji 😵,"2022-04-03
17:19:42",0.5106,positive,0.8,Yes,neutral
"Amazing song,I liked an original one but I love this one 👍😜","2022-04-03
15:49:50",0.8945,positive,0.7625000000000001,No,admiration
Brilliant!!,"2022-04-03
15:27:02",0.658,positive,1.0,No,admiration
This looks like it was made by Surreal Entertainment,"2022-04-03
14:39:10",0.6486,positive,1.0,Yes,neutral
puppet in the green looks exactly like jeremy clarkson,"2022-04-03
14:09:20",0.3612,positive,0.275,Yes,neutral
Sacrifice!!😭😭,"2022-04-03
13:36:59",-0.7772,negative,0.0,No,disapproval
Maravilhoso!,"2022-04-03
13:15:41",0.0,neutral,0.0,No,neutral
Coco heart 🤍🥥,"2022-04-03
09:45:09",0.6369,positive,0.0,No,neutral
Ашашвдчдччдч🤮🤮🤢,"2022-04-03
09:24:39",0.0,neutral,0.0,No,neutral
Sean Rullly,"2022-04-03
07:13:21",0.0,neutral,0.0,No,neutral
David ' Elton @ VOODOO Lounge,"2022-04-03
07:12:30",0.0,neutral,0.0,No,neutral
Elton an his team chose a great collection of his old songs to sample. Four to be exact if your good enough to figure them out. First hint dua lipa songs rocket man,"2022-04-03
06:59:22",0.7906,positive,0.4388888888888889,Yes,admiration
Sooooo truuuue,"2022-04-03
04:18:53",0.0,neutral,0.0,No,neutral
the best i've heard,"2022-04-03
04:12:35",0.6369,positive,0.3,No,admiration
Don't Hate Embrace 😂😂😂,"2022-04-03
02:49:05",0.8669,positive,0.9,No,anger
Those remixes these days are FRKIN 4 SONGS IN ONE,"2022-04-03
02:07:00",0.0,neutral,0.0,No,neutral
POTACONCURSEIRO 'PORTUGUÊS e MATEMÁTICA NO YOUTUBE!!'QUE MÚSICA FODA!!!!!,"2022-04-03
02:03:34",-0.625,negative,0.0,No,neutral
Te   AMO  ELTHON JOHN FANS DESDE SUEMPRE.'GRACIAS!! GRACISS!!!!POR  TU extenso y maravilloso  LEGADO  MUSICAL.,"2022-04-03
02:03:04",0.0,neutral,0.0,Yes,curiosity
When ever the song comes on at work I think it's Jimmy Fallon singing. 😂,"2022-04-03
02:01:38",0.4404,positive,0.0,No,disapproval
they should do a mashup of this with FEELS,"2022-04-03
02:01:19",0.0,neutral,0.0,No,neutral
Great Beat,"2022-04-03
01:35:04",0.6249,positive,0.75,No,admiration
wish to vomot - from this animation,"2022-04-03
01:00:58",0.4019,positive,0.0,No,desire
Sooo 👍,"2022-04-03
00:34:14",0.0,neutral,0.0,Yes,neutral
💛Elton John is Timeless💛,"2022-04-03
00:10:56",0.6369,positive,0.0,No,neutral
"Top-tear video, would fap.","2022-04-02
23:23:55",0.0,neutral,0.0,Yes,neutral
Seo young can't draw!  what a pathetic nepotistic hire!,"2022-04-02
22:56:17",-0.6467,negative,0.7,Yes,sadness
damn i get scare of that fcking characters,"2022-04-02
22:53:15",-0.7096,negative,0.0,Yes,neutral
Como uma reestilizacao de uma música antiga pode pode ter ficado tão boa ...😉😉😉😉 vibe boa,"2022-04-02
21:51:10",0.0,neutral,0.0,No,neutral
What tf is this video clip 3d anime with cringe Elton jhon cat ears,"2022-04-02
21:50:22",0.0,neutral,0.0,Yes,annoyance
"I found this video because obviously the song is amazing. However, not nearly enough credit is given to how cool this video is!! This video really compliments the song. Also, give PNAU some credit! We wouldn't love this song so much if it weren't for them. It's just an amazing collaboration between all the artist. ''I can't wait for the extended version because this is too short!! ☮️✌️🕊️🕺","2022-04-02
21:44:07",0.9394,positive,0.5277777777777778,Yes,admiration
"Cheap animation, cute song.","2022-04-02
20:33:54",0.4588,positive,0.85,Yes,admiration
Good,"2022-04-02
20:14:13",0.4404,positive,0.6000000000000001,No,admiration
Disco is real,"2022-04-02
19:18:43",0.2,positive,0.30000000000000004,No,curiosity
lo,"2022-04-02
18:52:17",0.0,neutral,0.0,No,neutral
Beautiful,"2022-04-02
18:19:36",0.5994,positive,1.0,No,admiration
That's my mommy's song,"2022-04-02
18:18:46",0.0,neutral,0.0,No,neutral
So nice,"2022-04-02
18:17:36",0.4754,positive,1.0,No,admiration
B S  ya s jo skekekz A,"2022-04-02
16:35:15",0.0,neutral,0.0,No,neutral
THE HIT OF 2022❤ . I HEAR IT EVERYDAY 100 TIMES A DAY❤❤❤,"2022-04-02
16:23:01",0.9571,positive,0.6,Yes,neutral
Fuckin good 💖💖,"2022-04-02
15:33:04",0.948,positive,0.6000000000000001,No,admiration
Great Video'Elton looks like the Lucky Charms character at the end of the video 😁🥰!,"2022-04-02
15:05:26",0.9716,positive,0.7916666666666667,Yes,caring
It’s just so good.,"2022-04-02
14:50:40",0.5777,positive,0.6000000000000001,No,admiration
I love this song😍,"2022-04-02
14:38:04",0.802,positive,0.6,No,love
"Deveriam renovar todas músicas  boas antigas  até mesmo  remixar,'Já que as novas ,não  foram compatíveis","2022-04-02
13:16:49",0.0,neutral,0.0,No,neutral
I so love this kind of beat. Nostalgic,"2022-04-02
13:10:28",0.6697,positive,0.8333333333333334,No,love
beautiful,"2022-04-02
13:07:33",0.5994,positive,1.0,No,admiration
This Remix ist the worst I ve ever seen,"2022-04-02
12:34:52",-0.6249,negative,1.0,No,disgust
I hate it,"2022-04-02
12:29:28",-0.5719,negative,0.9,No,anger
Perfect  Mix. 🤩🤩'I never get  tired of listening to it,"2022-04-02
11:18:26",0.7274,positive,0.85,No,admiration
REPEAT REPEAT ON REPEAT,"2022-04-02
10:46:22",0.0,neutral,0.0,Yes,neutral
Yeah!!! 😍😍😍😍😍😍😍😍😍😍😍😍😍,"2022-04-02
10:45:51",0.9906,positive,0.0,No,neutral
His voice 😍,"2022-04-02
10:45:40",0.4588,positive,0.0,No,neutral
I love that it's samples of four of Elton's old songs with a little adjusting an a little vocal help,"2022-04-02
09:23:46",0.7665,positive,0.45,Yes,love
Genial😃👍,"2022-04-02
06:59:21",0.6486,positive,0.0,No,neutral
Pinchi rolota chingona la neta está bien chila pa andar bien mariguano,"2022-04-02
06:08:23",0.0,neutral,0.0,No,neutral
awesome music specially Rocket Man,"2022-04-02
05:57:23",0.6249,positive,0.7857142857142857,Yes,joy
Sometimes remixes of classics just work. This is one of those times :),"2022-04-02
05:17:13",0.4588,positive,1.0,No,neutral
Anyone else think of super jail,"2022-04-02
04:53:59",0.5994,positive,0.3333333333333333,No,anger
This video is terrifying.,"2022-04-02
04:14:00",-0.5719,negative,1.0,No,fear
Sir Elton is just awesome.,"2022-04-02
04:01:21",0.6249,positive,1.0,No,admiration
2022 Everyone,"2022-04-02
03:12:50",0.0,neutral,0.0,No,neutral
"Such an awesome, awesome song.  How come such a silly cartoon video?","2022-04-02
01:36:30",0.8519,positive,0.775,Yes,excitement
I know all about the,"2022-04-02
01:33:06",0.0,neutral,0.0,No,neutral
A genialidade da música dos anos 80 com roupagem nova. SHOW.,"2022-04-02
01:22:45",0.0,neutral,0.0,No,neutral
Omg the video is great 🤣🤣🤣.. I was not prepared for this. Love the song,"2022-04-02
01:10:55",0.9534,positive,0.675,No,admiration
Love this stuff,"2022-04-02
00:02:24",0.6369,positive,0.6,No,love
Love english.....,"2022-04-01
23:45:03",0.6369,positive,0.3,No,love
One on billboard hot😢,"2022-04-01
23:23:47",-0.4767,negative,0.0,No,neutral
vontade de morar nessa música 🥰,"2022-04-01
23:20:54",0.8074,positive,0.0,No,neutral
Love this song.  It's so strange that it's the ONLY song I like from either Elton John or Dua Lipa.,"2022-04-01
22:56:06",0.6524,positive,0.5833333333333334,No,love
This is so good😭👍🪄,"2022-04-01
22:43:12",0.097,positive,0.0,No,admiration
I'm probably the only person in this comment section who think Elton John's cute af  also this song omfg love it &lt;3,"2022-04-01
21:54:08",0.802,positive,0.8666666666666667,Yes,love
"Una chimba de canción, para un vídeo tan pésimo","2022-04-01
21:24:15",0.0,neutral,0.0,No,neutral
Dua Lipa J'adore !,"2022-04-01
20:41:53",0.0,neutral,0.0,No,neutral
Isto esta perfeito!,"2022-04-01
19:45:45",0.0,neutral,0.0,No,neutral
I will always listen to her,"2022-04-01
18:58:21",0.0,neutral,0.0,No,neutral
Hi,"2022-04-01
18:43:04",0.0,neutral,0.0,No,neutral
Four songs combined into one! Now that's genius,"2022-04-01
18:32:40",0.0,neutral,0.0,No,admiration
We. want. live. video!,"2022-04-01
17:27:01",0.1511,positive,0.5,No,neutral
Ficou pesada 👏👏,"2022-04-01
16:46:44",0.0,neutral,0.0,No,neutral
Nossa que delicia,"2022-04-01
16:43:13",0.0,neutral,0.0,No,neutral
"Watch the original here!'''https://youtu.be/1SKcwH1Bld4"">https://youtu.be/1SKcwH1Bld4'","2022-04-01
16:24:37",0.3182,positive,0.75,No,neutral
I love this life,"2022-04-01
16:19:36",0.6369,positive,0.6,No,love
"The stop motion must have taken such enormous work, amazing","2022-04-01
15:53:44",0.4364,positive,0.7666666666666666,No,admiration
Супер песня мне нравится,"2022-04-01
15:47:51",0.0,neutral,0.0,No,neutral
Amo 💜,"2022-04-01
15:45:39",0.6369,positive,0.0,No,neutral
this is a crazy videos i dont like it but i love the song its my best song,"2022-04-01
15:28:11",0.9071,positive,0.6,No,love
Очень в стиле работы с Гориллаз,"2022-04-01
14:41:00",0.0,neutral,0.0,No,neutral
"Wow, Elton John is a legend and always will be.","2022-04-01
13:29:34",0.5859,positive,1.0,Yes,surprise
I like that they are not the main characters of the video,"2022-04-01
13:22:11",0.3612,positive,0.3333333333333333,Yes,neutral
My music Favorite,"2022-04-01
12:47:26",0.4588,positive,1.0,No,disappointment
Los gatos son homosexuales!??,"2022-04-01
12:37:27",0.0,neutral,0.0,No,neutral
Qorebi,"2022-04-01
11:26:49",0.0,neutral,0.0,No,neutral
U,"2022-04-01
10:41:34",0.0,neutral,0.0,No,neutral
Good workout song. Got me hyped,"2022-04-01
09:08:36",0.4404,positive,0.6000000000000001,No,admiration
really good blend I listen to this on a loop,"2022-04-01
08:09:19",0.4927,positive,0.6000000000000001,No,admiration
They look ugly but the song is so good,"2022-04-01
07:39:15",0.6075,positive,0.8,No,admiration
Drees in red by dua mean mk Ultra,"2022-04-01
06:28:10",-0.15625,negative,0.34375,Yes,amusement
Still listening 2022...Love The 80s vibe it has🤗💃💃💃,"2022-04-01
05:01:26",0.4215,positive,0.0,No,admiration
"Hace 7 meses que salio, y recién me vengo a enterar!!! Buenisimoooooo 👏 👏 👏 👏 👏","2022-04-01
03:32:56",0.0,neutral,0.0,No,neutral
👍🏻 good song,"2022-04-01
03:27:32",0.4404,positive,0.6000000000000001,No,admiration
Te Amo DUA LIPAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.,"2022-04-01
03:03:26",0.0,neutral,0.0,No,neutral
"That video is so scary, doesn't match the music.","2022-04-01
02:41:46",-0.6269,negative,1.0,No,fear
I love this song,"2022-04-01
02:25:38",0.6369,positive,0.6,No,love
Who do I need to make my friend? How did I not know about this song until I came to karaoke? ☆☆☆☆☆,"2022-04-01
02:07:14",0.5514,positive,0.0,Yes,desire
Música muito linda gostei muito 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,"2022-04-01
01:56:00",0.9943,positive,0.0,No,neutral
